orgao_orcamentario,ano,dotacoes,valores
Recursos sob Supervisão da Caixa de Construções de Casas para o Pessoal da Marinha,2020,empenhado,0.23
Recursos sob Supervisão da Caixa de Construções de Casas para o Pessoal da Marinha,2020,liquidado,0.16
Recursos sob Supervisão da Caixa de Construções de Casas para o Pessoal da Marinha,2020,pago,0.15
Recursos sob Supervisão da Caixa de Construções de Casas para o Pessoal da Marinha,2021,projeto_de_lei,0.17
Recursos sob Supervisão da Caixa de Construções de Casas para o Pessoal da Marinha,2021,dotacao_inicial,0.17
Recursos sob Supervisão da Caixa de Construções de Casas para o Pessoal da Marinha,2021,dotacao_atual,0.19
Recursos sob Supervisão da Caixa de Construções de Casas para o Pessoal da Marinha,2021,empenhado,0.19
Recursos sob Supervisão da Caixa de Construções de Casas para o Pessoal da Marinha,2021,liquidado,0.1
Recursos sob Supervisão da Caixa de Construções de Casas para o Pessoal da Marinha,2021,pago,0.1
Recursos sob Supervisão da Caixa de Construções de Casas para o Pessoal da Marinha,2022,projeto_de_lei,0.27
Recursos sob Supervisão da Caixa de Construções de Casas para o Pessoal da Marinha,2022,dotacao_inicial,0.27
Recursos sob Supervisão da Caixa de Construções de Casas para o Pessoal da Marinha,2022,dotacao_atual,0.27
Recursos sob Supervisão da Caixa de Construções de Casas para o Pessoal da Marinha,2022,empenhado,0.21
Recursos sob Supervisão da Caixa de Construções de Casas para o Pessoal da Marinha,2022,liquidado,0.12
Recursos sob Supervisão da Caixa de Construções de Casas para o Pessoal da Marinha,2022,pago,0.12
Recursos sob Supervisão da Caixa de Financiamento Imobiliário da Aeronáutica,2018,projeto_de_lei,0
Recursos sob Supervisão da Caixa de Financiamento Imobiliário da Aeronáutica,2018,dotacao_inicial,0
Recursos sob Supervisão da Caixa de Financiamento Imobiliário da Aeronáutica,2018,dotacao_atual,0
Recursos sob Supervisão da Caixa de Financiamento Imobiliário da Aeronáutica,2018,empenhado,0
Recursos sob Supervisão da Caixa de Financiamento Imobiliário da Aeronáutica,2018,liquidado,0
Recursos sob Supervisão da Caixa de Financiamento Imobiliário da Aeronáutica,2018,pago,0
Recursos sob Supervisão da Caixa de Financiamento Imobiliário da Aeronáutica,2019,projeto_de_lei,0
Recursos sob Supervisão da Caixa de Financiamento Imobiliário da Aeronáutica,2019,dotacao_inicial,0
Recursos sob Supervisão da Caixa de Financiamento Imobiliário da Aeronáutica,2019,dotacao_atual,0
Recursos sob Supervisão da Caixa de Financiamento Imobiliário da Aeronáutica,2019,empenhado,0
Recursos sob Supervisão da Caixa de Financiamento Imobiliário da Aeronáutica,2019,liquidado,0
Recursos sob Supervisão da Caixa de Financiamento Imobiliário da Aeronáutica,2019,pago,0
Recursos sob Supervisão da Caixa de Financiamento Imobiliário da Aeronáutica,2020,projeto_de_lei,0
Recursos sob Supervisão da Caixa de Financiamento Imobiliário da Aeronáutica,2020,dotacao_inicial,0
Recursos sob Supervisão da Caixa de Financiamento Imobiliário da Aeronáutica,2020,dotacao_atual,0
Recursos sob Supervisão da Caixa de Financiamento Imobiliário da Aeronáutica,2020,empenhado,0
Recursos sob Supervisão da Caixa de Financiamento Imobiliário da Aeronáutica,2020,liquidado,0
Recursos sob Supervisão da Caixa de Financiamento Imobiliário da Aeronáutica,2020,pago,0
Recursos sob Supervisão da Caixa de Financiamento Imobiliário da Aeronáutica,2021,projeto_de_lei,0
Recursos sob Supervisão da Caixa de Financiamento Imobiliário da Aeronáutica,2021,dotacao_inicial,0
Recursos sob Supervisão da Caixa de Financiamento Imobiliário da Aeronáutica,2021,dotacao_atual,0
Recursos sob Supervisão da Caixa de Financiamento Imobiliário da Aeronáutica,2021,empenhado,0
Recursos sob Supervisão da Caixa de Financiamento Imobiliário da Aeronáutica,2021,liquidado,0
Recursos sob Supervisão da Caixa de Financiamento Imobiliário da Aeronáutica,2021,pago,0
Recursos sob Supervisão da Caixa de Financiamento Imobiliário da Aeronáutica,2022,projeto_de_lei,0.01
Recursos sob Supervisão da Caixa de Financiamento Imobiliário da Aeronáutica,2022,dotacao_inicial,0.01
Recursos sob Supervisão da Caixa de Financiamento Imobiliário da Aeronáutica,2022,dotacao_atual,0.01
Recursos sob Supervisão da Caixa de Financiamento Imobiliário da Aeronáutica,2022,empenhado,0.01
Recursos sob Supervisão da Caixa de Financiamento Imobiliário da Aeronáutica,2022,liquidado,0.01
Recursos sob Supervisão da Caixa de Financiamento Imobiliário da Aeronáutica,2022,pago,0.01
Recursos sob Supervisão da Secretaria do Tesouro Nacional,2018,projeto_de_lei,19.5
Recursos sob Supervisão da Secretaria do Tesouro Nacional,2018,dotacao_inicial,17.83
Recursos sob Supervisão da Secretaria do Tesouro Nacional,2018,dotacao_atual,13.82
Recursos sob Supervisão da Secretaria do Tesouro Nacional,2018,empenhado,11.709999999999999
Recursos sob Supervisão da Secretaria do Tesouro Nacional,2018,liquidado,6.9
Recursos sob Supervisão da Secretaria do Tesouro Nacional,2018,pago,6.9
Recursos sob Supervisão da Secretaria do Tesouro Nacional,2019,projeto_de_lei,9.01
Recursos sob Supervisão da Secretaria do Tesouro Nacional,2019,dotacao_inicial,8.58
Recursos sob Supervisão da Secretaria do Tesouro Nacional,2019,dotacao_atual,11.51
Recursos sob Supervisão da Secretaria do Tesouro Nacional,2019,empenhado,8.86
Recursos sob Supervisão da Secretaria do Tesouro Nacional,2019,liquidado,5.6000000000000005
Recursos sob Supervisão da Secretaria do Tesouro Nacional,2019,pago,5.6000000000000005
Recursos sob Supervisão da Secretaria do Tesouro Nacional,2020,projeto_de_lei,7.550000000000001
Recursos sob Supervisão da Secretaria do Tesouro Nacional,2020,dotacao_inicial,7.3500000000000005
Recursos sob Supervisão da Secretaria do Tesouro Nacional,2020,dotacao_atual,43.050000000000004
Recursos sob Supervisão da Secretaria do Tesouro Nacional,2020,empenhado,14.12
Recursos sob Supervisão da Secretaria do Tesouro Nacional,2020,liquidado,11.01
Recursos sob Supervisão da Secretaria do Tesouro Nacional,2020,pago,11.01
Recursos sob Supervisão da Secretaria do Tesouro Nacional,2021,projeto_de_lei,8.14
Recursos sob Supervisão da Secretaria do Tesouro Nacional,2021,dotacao_inicial,7.63
Recursos sob Supervisão da Secretaria do Tesouro Nacional,2021,dotacao_atual,12.27
Recursos sob Supervisão da Secretaria do Tesouro Nacional,2021,empenhado,11.65
Recursos sob Supervisão da Secretaria do Tesouro Nacional,2021,liquidado,6.28
Recursos sob Supervisão da Secretaria do Tesouro Nacional,2021,pago,6.28
Recursos sob Supervisão da Secretaria do Tesouro Nacional,2022,projeto_de_lei,13.02
Recursos sob Supervisão da Secretaria do Tesouro Nacional,2022,dotacao_inicial,13.02
Recursos sob Supervisão da Secretaria do Tesouro Nacional,2022,dotacao_atual,17.009999999999998
Recursos sob Supervisão da Secretaria do Tesouro Nacional,2022,empenhado,14.709999999999999
Recursos sob Supervisão da Secretaria do Tesouro Nacional,2022,liquidado,10.860000000000001
Recursos sob Supervisão da Secretaria do Tesouro Nacional,2022,pago,10.860000000000001
Recursos sob Supervisão da Superintendência de Seguros Privados/SUSEP,2018,projeto_de_lei,0
Recursos sob Supervisão da Superintendência de Seguros Privados/SUSEP,2018,dotacao_inicial,0
Recursos sob Supervisão da Superintendência de Seguros Privados/SUSEP,2018,dotacao_atual,0
Recursos sob Supervisão da Superintendência de Seguros Privados/SUSEP,2018,empenhado,0
Recursos sob Supervisão da Superintendência de Seguros Privados/SUSEP,2018,liquidado,0
Recursos sob Supervisão da Superintendência de Seguros Privados/SUSEP,2018,pago,0
Recursos sob Supervisão da Superintendência de Seguros Privados/SUSEP,2019,projeto_de_lei,0.01
Recursos sob Supervisão da Superintendência de Seguros Privados/SUSEP,2019,dotacao_inicial,0.01
Recursos sob Supervisão da Superintendência de Seguros Privados/SUSEP,2019,dotacao_atual,0.01
Recursos sob Supervisão da Superintendência de Seguros Privados/SUSEP,2019,empenhado,0
Recursos sob Supervisão da Superintendência de Seguros Privados/SUSEP,2019,liquidado,0
Recursos sob Supervisão da Superintendência de Seguros Privados/SUSEP,2019,pago,0
Recursos sob Supervisão da Superintendência de Seguros Privados/SUSEP,2020,projeto_de_lei,0
Recursos sob Supervisão da Superintendência de Seguros Privados/SUSEP,2020,dotacao_inicial,0
Recursos sob Supervisão da Superintendência de Seguros Privados/SUSEP,2020,dotacao_atual,0
Recursos sob Supervisão da Superintendência de Seguros Privados/SUSEP,2020,empenhado,0
Recursos sob Supervisão da Superintendência de Seguros Privados/SUSEP,2020,liquidado,0
Recursos sob Supervisão da Superintendência de Seguros Privados/SUSEP,2020,pago,0
Recursos sob Supervisão da Superintendência de Seguros Privados/SUSEP,2021,projeto_de_lei,0
Recursos sob Supervisão da Superintendência de Seguros Privados/SUSEP,2021,dotacao_inicial,0
Recursos sob Supervisão da Superintendência de Seguros Privados/SUSEP,2021,dotacao_atual,0
Recursos sob Supervisão da Superintendência de Seguros Privados/SUSEP,2021,empenhado,0
Recursos sob Supervisão da Superintendência de Seguros Privados/SUSEP,2021,liquidado,0
Recursos sob Supervisão da Superintendência de Seguros Privados/SUSEP,2021,pago,0
Recursos sob Supervisão da Superintendência de Seguros Privados/SUSEP,2022,projeto_de_lei,0
Recursos sob Supervisão da Superintendência de Seguros Privados/SUSEP,2022,dotacao_inicial,0
Recursos sob Supervisão da Superintendência de Seguros Privados/SUSEP,2022,dotacao_atual,0
Recursos sob Supervisão da Superintendência de Seguros Privados/SUSEP,2022,empenhado,0
Recursos sob Supervisão da Superintendência de Seguros Privados/SUSEP,2022,liquidado,0
Recursos sob Supervisão da Superintendência de Seguros Privados/SUSEP,2022,pago,0
Recursos sob Supervisão do Fundo Constitucional de Financiamento do Centro-Oeste/FCO,2018,projeto_de_lei,2.42
Recursos sob Supervisão do Fundo Constitucional de Financiamento do Centro-Oeste/FCO,2018,dotacao_inicial,2.43
Recursos sob Supervisão do Fundo Constitucional de Financiamento do Centro-Oeste/FCO,2018,dotacao_atual,2.47
Recursos sob Supervisão do Fundo Constitucional de Financiamento do Centro-Oeste/FCO,2018,empenhado,2.47
Recursos sob Supervisão do Fundo Constitucional de Financiamento do Centro-Oeste/FCO,2018,liquidado,2.41
Recursos sob Supervisão do Fundo Constitucional de Financiamento do Centro-Oeste/FCO,2018,pago,2.41
Recursos sob Supervisão do Fundo Constitucional de Financiamento do Centro-Oeste/FCO,2019,projeto_de_lei,2.63
Recursos sob Supervisão do Fundo Constitucional de Financiamento do Centro-Oeste/FCO,2019,dotacao_inicial,2.63
Recursos sob Supervisão do Fundo Constitucional de Financiamento do Centro-Oeste/FCO,2019,dotacao_atual,2.75
Recursos sob Supervisão do Fundo Constitucional de Financiamento do Centro-Oeste/FCO,2019,empenhado,2.75
Recursos sob Supervisão do Fundo Constitucional de Financiamento do Centro-Oeste/FCO,2019,liquidado,2.65
Recursos sob Supervisão do Fundo Constitucional de Financiamento do Centro-Oeste/FCO,2019,pago,2.65
Recursos sob Supervisão do Fundo Constitucional de Financiamento do Centro-Oeste/FCO,2020,projeto_de_lei,2.82
Recursos sob Supervisão do Fundo Constitucional de Financiamento do Centro-Oeste/FCO,2020,dotacao_inicial,2.82
Recursos sob Supervisão do Fundo Constitucional de Financiamento do Centro-Oeste/FCO,2020,dotacao_atual,2.82
Recursos sob Supervisão do Fundo Constitucional de Financiamento do Centro-Oeste/FCO,2020,empenhado,2.82
Recursos sob Supervisão do Fundo Constitucional de Financiamento do Centro-Oeste/FCO,2020,liquidado,2.5
Recursos sob Supervisão do Fundo Constitucional de Financiamento do Centro-Oeste/FCO,2020,pago,2.5
Recursos sob Supervisão do Fundo Constitucional de Financiamento do Centro-Oeste/FCO,2021,projeto_de_lei,2.72
Recursos sob Supervisão do Fundo Constitucional de Financiamento do Centro-Oeste/FCO,2021,dotacao_inicial,2.93
Recursos sob Supervisão do Fundo Constitucional de Financiamento do Centro-Oeste/FCO,2021,dotacao_atual,2.93
Recursos sob Supervisão do Fundo Constitucional de Financiamento do Centro-Oeste/FCO,2021,empenhado,2.93
Recursos sob Supervisão do Fundo Constitucional de Financiamento do Centro-Oeste/FCO,2021,liquidado,2.93
Recursos sob Supervisão do Fundo Constitucional de Financiamento do Centro-Oeste/FCO,2021,pago,2.93
Recursos sob Supervisão do Fundo Constitucional de Financiamento do Centro-Oeste/FCO,2022,projeto_de_lei,3.57
Recursos sob Supervisão do Fundo Constitucional de Financiamento do Centro-Oeste/FCO,2022,dotacao_inicial,3.78
Recursos sob Supervisão do Fundo Constitucional de Financiamento do Centro-Oeste/FCO,2022,dotacao_atual,4.87
Recursos sob Supervisão do Fundo Constitucional de Financiamento do Centro-Oeste/FCO,2022,empenhado,4.83
Recursos sob Supervisão do Fundo Constitucional de Financiamento do Centro-Oeste/FCO,2022,liquidado,4.63
Recursos sob Supervisão do Fundo Constitucional de Financiamento do Centro-Oeste/FCO,2022,pago,4.63
Recursos sob Supervisão do Fundo Constitucional de Financiamento do Nordeste/FNE,2018,projeto_de_lei,7.26
Recursos sob Supervisão do Fundo Constitucional de Financiamento do Nordeste/FNE,2018,dotacao_inicial,7.29
Recursos sob Supervisão do Fundo Constitucional de Financiamento do Nordeste/FNE,2018,dotacao_atual,7.42
Recursos sob Supervisão do Fundo Constitucional de Financiamento do Nordeste/FNE,2018,empenhado,7.42
Recursos sob Supervisão do Fundo Constitucional de Financiamento do Nordeste/FNE,2018,liquidado,7.22
Recursos sob Supervisão do Fundo Constitucional de Financiamento do Nordeste/FNE,2018,pago,7.22
Recursos sob Supervisão do Fundo Constitucional de Financiamento do Nordeste/FNE,2019,projeto_de_lei,7.88
Recursos sob Supervisão do Fundo Constitucional de Financiamento do Nordeste/FNE,2019,dotacao_inicial,7.88
Recursos sob Supervisão do Fundo Constitucional de Financiamento do Nordeste/FNE,2019,dotacao_atual,8.24
Recursos sob Supervisão do Fundo Constitucional de Financiamento do Nordeste/FNE,2019,empenhado,8.24
Recursos sob Supervisão do Fundo Constitucional de Financiamento do Nordeste/FNE,2019,liquidado,7.96
Recursos sob Supervisão do Fundo Constitucional de Financiamento do Nordeste/FNE,2019,pago,7.96
Recursos sob Supervisão do Fundo Constitucional de Financiamento do Nordeste/FNE,2020,projeto_de_lei,8.46
Recursos sob Supervisão do Fundo Constitucional de Financiamento do Nordeste/FNE,2020,dotacao_inicial,8.46
Recursos sob Supervisão do Fundo Constitucional de Financiamento do Nordeste/FNE,2020,dotacao_atual,8.46
Recursos sob Supervisão do Fundo Constitucional de Financiamento do Nordeste/FNE,2020,empenhado,8.46
Recursos sob Supervisão do Fundo Constitucional de Financiamento do Nordeste/FNE,2020,liquidado,7.51
Recursos sob Supervisão do Fundo Constitucional de Financiamento do Nordeste/FNE,2020,pago,7.51
Recursos sob Supervisão do Fundo Constitucional de Financiamento do Nordeste/FNE,2021,projeto_de_lei,8.17
Recursos sob Supervisão do Fundo Constitucional de Financiamento do Nordeste/FNE,2021,dotacao_inicial,8.78
Recursos sob Supervisão do Fundo Constitucional de Financiamento do Nordeste/FNE,2021,dotacao_atual,8.78
Recursos sob Supervisão do Fundo Constitucional de Financiamento do Nordeste/FNE,2021,empenhado,8.78
Recursos sob Supervisão do Fundo Constitucional de Financiamento do Nordeste/FNE,2021,liquidado,8.78
Recursos sob Supervisão do Fundo Constitucional de Financiamento do Nordeste/FNE,2021,pago,8.78
Recursos sob Supervisão do Fundo Constitucional de Financiamento do Nordeste/FNE,2022,projeto_de_lei,10.72
Recursos sob Supervisão do Fundo Constitucional de Financiamento do Nordeste/FNE,2022,dotacao_inicial,11.35
Recursos sob Supervisão do Fundo Constitucional de Financiamento do Nordeste/FNE,2022,dotacao_atual,14.61
Recursos sob Supervisão do Fundo Constitucional de Financiamento do Nordeste/FNE,2022,empenhado,14.61
Recursos sob Supervisão do Fundo Constitucional de Financiamento do Nordeste/FNE,2022,liquidado,13.89
Recursos sob Supervisão do Fundo Constitucional de Financiamento do Nordeste/FNE,2022,pago,13.89
Recursos sob Supervisão do Fundo Constitucional de Financiamento do Norte/FNO,2018,projeto_de_lei,2.42
Recursos sob Supervisão do Fundo Constitucional de Financiamento do Norte/FNO,2018,dotacao_inicial,2.43
Recursos sob Supervisão do Fundo Constitucional de Financiamento do Norte/FNO,2018,dotacao_atual,2.47
Recursos sob Supervisão do Fundo Constitucional de Financiamento do Norte/FNO,2018,empenhado,2.47
Recursos sob Supervisão do Fundo Constitucional de Financiamento do Norte/FNO,2018,liquidado,2.41
Recursos sob Supervisão do Fundo Constitucional de Financiamento do Norte/FNO,2018,pago,2.41
Recursos sob Supervisão do Fundo Constitucional de Financiamento do Norte/FNO,2019,projeto_de_lei,2.63
Recursos sob Supervisão do Fundo Constitucional de Financiamento do Norte/FNO,2019,dotacao_inicial,2.63
Recursos sob Supervisão do Fundo Constitucional de Financiamento do Norte/FNO,2019,dotacao_atual,2.75
Recursos sob Supervisão do Fundo Constitucional de Financiamento do Norte/FNO,2019,empenhado,2.75
Recursos sob Supervisão do Fundo Constitucional de Financiamento do Norte/FNO,2019,liquidado,2.65
